"","maker_key","model_key","mileage","engine_power","registration_date","fuel","paint_color","car_type","feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","price","sold_at","training","validation"
"4141","BMW","X6",42318,230,"11/1/2015","diesel","grey","suv",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,55300,"4/1/2018",0,1
"4142","BMW","X1",149348,105,"4/1/2013","diesel","blue","suv",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,14200,"4/1/2018",1,0
"4143","BMW","X4",103064,140,"1/1/2015","diesel","grey","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,30500,"6/1/2018",1,0
"4144","BMW","X3",204115,230,"7/1/2013","diesel","white","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,26100,"4/1/2018",0,1
"4145","BMW","X5 M",65187,190,"5/1/2014","diesel","grey","suv",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,42200,"4/1/2018",0,1
"4146","BMW","X3",146618,135,"4/1/2011","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,15500,"4/1/2018",1,0
"4147","BMW","X6 M",2970,423,"4/1/2016","petrol","red","suv",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,82400,"4/1/2018",0,1
"4148","BMW","X5",92488,190,"7/1/2014","diesel","grey","suv",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,32500,"4/1/2018",1,0
"4149","BMW","X5",157796,210,"9/1/2009","diesel","black","suv",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,16200,"4/1/2018",0,1
"4150","BMW","X3",98390,100,"10/1/2013","diesel","grey","suv",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12700,"4/1/2018",0,1
"4151","BMW","X3",148521,105,"3/1/2014","diesel","grey","suv",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,15200,"4/1/2018",0,1
"4152","BMW","X5",29045,230,"9/1/2014","diesel","silver","suv",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,44300,"4/1/2018",0,1
"4153","BMW","X1",114471,100,"11/1/2011","diesel","black","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12200,"4/1/2018",1,0
"4154","BMW","X3",99233,190,"9/1/2012","diesel","grey","suv",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,17000,"4/1/2018",0,1
"4155","BMW","X5",113216,230,"8/1/2014","diesel","silver","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,35100,"6/1/2018",1,0
"4156","BMW","X5",140095,180,"11/1/2010","diesel","white","suv",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,20700,"4/1/2018",0,1
"4157","BMW","X5",175252,210,"2/1/2008","diesel","grey","suv",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,17300,"4/1/2018",1,0
"4158","BMW","X1",87299,105,"9/1/2013","diesel","grey","suv",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,15000,"4/1/2018",0,1
"4159","BMW","X3",146183,120,"7/1/2013","diesel","black","suv",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,16200,"4/1/2018",1,0
"4160","BMW","X1",132927,120,"4/1/2012","diesel","black","suv",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,9900,"4/1/2018",0,1
"4161","BMW","X5",181891,225,"4/1/2012","diesel","white","suv",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,21700,"4/1/2018",0,1
"4162","BMW","X1",120970,85,"1/1/2014","diesel","white","suv",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,10200,"9/1/2018",0,1
"4163","BMW","X5",72104,180,"1/1/2013","diesel","grey","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,24400,"4/1/2018",1,0
"4164","BMW","X3",157094,135,"4/1/2013","diesel","white","suv",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21700,"4/1/2018",1,0
"4165","BMW","X1",142947,100,"6/1/2013","diesel","white","suv",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,11400,"4/1/2018",1,0
"4166","BMW","X3",167662,135,"8/1/2013","diesel","grey","suv",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,18600,"4/1/2018",0,1
"4167","BMW","X6 M",53221,180,"4/1/2014","diesel","white","suv",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,42800,"4/1/2018",1,0
"4168","BMW","X1",141141,105,"7/1/2013","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,14200,"4/1/2018",0,1
"4169","BMW","X3",63507,135,"8/1/2013","diesel","grey","suv",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,22600,"4/1/2018",1,0
"4170","BMW","X3",163832,105,"10/1/2013","diesel","brown","suv",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,14200,"4/1/2018",1,0
"4171","BMW","X3",192055,120,"1/1/2012","diesel","blue","suv",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,16800,"4/1/2018",1,0
"4172","BMW","X3",123813,100,"9/1/2013","diesel","brown","suv",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,16100,"4/1/2018",0,1
"4173","BMW","X5",172852,180,"6/1/2012","diesel","black","suv",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,20300,"4/1/2018",0,1
"4174","BMW","X4",50941,140,"10/1/2015","diesel","black","suv",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,30100,"4/1/2018",0,1
"4175","BMW","X3",140215,100,"4/1/2013","diesel","black","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11900,"4/1/2018",0,1
"4176","BMW","X3",168240,135,"9/1/2012","diesel","silver","suv",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,16100,"4/1/2018",1,0
"4177","BMW","X3",107760,120,"6/1/2012","diesel","blue","suv",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,16100,"4/1/2018",1,0
"4178","BMW","X4",112720,190,"8/1/2014","diesel","white","suv",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,35000,"4/1/2018",1,0
"4179","BMW","X4",62592,140,"5/1/2015","diesel","white","suv",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,35900,"8/1/2018",0,1
"4180","BMW","X3",179762,140,"10/1/2014","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,21200,"4/1/2018",0,1
"4181","BMW","X5 M",281569,180,"10/1/2012","diesel","white","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,20600,"4/1/2018",1,0
"4182","BMW","X1",163396,100,"9/1/2014","diesel","grey","suv",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,13400,"4/1/2018",1,0
"4183","BMW","X3",221872,135,"8/1/2013","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,18400,"4/1/2018",0,1
"4184","BMW","X3",146517,120,"10/1/2013","diesel","grey","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,19300,"4/1/2018",0,1
"4185","BMW","X5",132583,225,"9/1/2010","diesel","black","suv",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22900,"4/1/2018",1,0
"4186","BMW","X1",189429,135,"4/1/2014","diesel","blue","suv",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,13700,"4/1/2018",0,1
"4187","BMW","X5",134909,190,"5/1/2014","diesel","grey","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,38000,"4/1/2018",1,0
"4188","BMW","X5",85387,190,"1/1/2014","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,41300,"4/1/2018",1,0
"4189","BMW","X5",142463,190,"4/1/2014","diesel","white","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,39900,"4/1/2018",1,0
"4190","BMW","X3",196501,135,"9/1/2012","diesel","silver","suv",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,17100,"4/1/2018",0,1
"4191","BMW","X3",87432,135,"2/1/2014","diesel","silver","suv",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,21400,"4/1/2018",0,1
"4192","BMW","X3",85603,140,"7/1/2014","diesel","grey","suv",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,26800,"4/1/2018",1,0
"4193","BMW","X1",53361,105,"8/1/2014","diesel","white","suv",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,13100,"4/1/2018",0,1
"4194","BMW","X1",100488,105,"11/1/2012","diesel","white","suv",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,16100,"4/1/2018",0,1
"4195","BMW","X5",71743,190,"6/1/2015","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,44100,"4/1/2018",0,1
"4196","BMW","X5",193244,155,"4/1/2009","diesel","black","suv",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,16200,"9/1/2018",1,0
"4197","BMW","X6",114410,280,"7/1/2013","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,36300,"4/1/2018",1,0
"4198","BMW","X5",85526,190,"11/1/2014","diesel","white","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,41100,"4/1/2018",0,1
"4199","BMW","X5",54433,190,"3/1/2014","diesel","black","suv",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,39300,"4/1/2018",1,0
"4200","BMW","X5",123474,190,"3/1/2015","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,43400,"4/1/2018",0,1
"4201","BMW","X3",101071,140,"8/1/2014","diesel","black","suv",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,19900,"9/1/2018",0,1
"4202","BMW","X3",169680,135,"6/1/2012","diesel","silver","suv",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,16800,"4/1/2018",0,1
"4203","BMW","X3",182218,190,"3/1/2013","diesel","black","suv",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,18700,"8/1/2018",0,1
"4204","BMW","X3",116168,190,"5/1/2013","diesel","grey","suv",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22800,"4/1/2018",0,1
"4205","BMW","X1",233114,100,"2/1/2010","diesel","black","suv",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8100,"7/1/2018",0,1
"4206","BMW","X1",124597,100,"3/1/2012","diesel","beige","suv",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,10000,"4/1/2018",1,0
"4207","BMW","X3",172437,135,"4/1/2012","diesel","grey","suv",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,18100,"4/1/2018",0,1
"4208","BMW","X3",157625,135,"6/1/2012","diesel","grey","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,17000,"4/1/2018",0,1
"4209","BMW","X3",67211,140,"11/1/2014","diesel","black","suv",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,23200,"4/1/2018",1,0
"4210","BMW","X5",72664,160,"8/1/2014","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,34500,"4/1/2018",0,1
"4211","BMW","X3",111368,120,"5/1/2011","diesel","black","suv",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,17400,"4/1/2018",0,1
"4212","BMW","X3",178811,105,"11/1/2014","diesel","grey","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12600,"7/1/2018",1,0
"4213","BMW","X3",131789,100,"3/1/2013","diesel","brown","suv",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,14300,"4/1/2018",0,1
"4214","BMW","X3",131931,120,"1/1/2012","diesel","silver","suv",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,17000,"4/1/2018",1,0
"4215","BMW","X5",129317,230,"12/1/2015","hybrid_petrol","blue","suv",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,46300,"4/1/2018",1,0
"4216","BMW","X3",117297,135,"8/1/2013","diesel","silver","suv",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,22300,"5/1/2018",1,0
"4217","BMW","X3",166934,135,"3/1/2013","diesel","grey","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,17800,"7/1/2018",0,1
"4218","BMW","X1",159393,160,"6/1/2013","diesel","white","suv",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,13400,"5/1/2018",0,1
"4219","BMW","X3",182914,190,"3/1/2013","diesel","black","suv",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,17900,"9/1/2018",1,0
"4220","BMW","X5 M",107244,280,"8/1/2014","diesel","grey","suv",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,44300,"5/1/2018",1,0
"4221","BMW","X1",192275,100,"1/1/2012","diesel","black","suv",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9300,"5/1/2018",0,1
"4222","BMW","X3",102735,135,"5/1/2013","diesel","silver","suv",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,18000,"5/1/2018",0,1
"4223","BMW","X5",131069,155,"9/1/2009","diesel","grey","suv",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,14900,"5/1/2018",1,0
"4224","BMW","X3",151652,120,"6/1/2011","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,15800,"5/1/2018",1,0
"4225","BMW","X1",163484,85,"10/1/2014","diesel","white","suv",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10600,"5/1/2018",1,0
"4226","BMW","X1",165199,130,"10/1/2009","diesel","brown","suv",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,12000,"5/1/2018",1,0
"4227","BMW","X3",161729,100,"5/1/2014","diesel","brown","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,13800,"5/1/2018",0,1
"4228","BMW","X3",175485,140,"10/1/2014","diesel","white","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,19600,"5/1/2018",1,0
"4229","BMW","X3",148769,135,"12/1/2013","diesel","black","suv",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,19600,"6/1/2018",0,1
"4230","BMW","X1",171677,100,"8/1/2013","diesel","black","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,13600,"5/1/2018",0,1
"4231","BMW","X5",167489,180,"11/1/2010","diesel","black","suv",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21500,"5/1/2018",0,1
"4232","BMW","X3",52716,120,"6/1/2014","diesel","grey","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,23500,"5/1/2018",1,0
"4233","BMW","X1",145455,105,"8/1/2010","diesel","black","suv",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,11800,"5/1/2018",0,1
"4234","BMW","X5",59883,190,"3/1/2015","diesel","brown","suv",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,46500,"5/1/2018",1,0
"4235","BMW","X1",191958,100,"8/1/2011","diesel","grey","suv",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10200,"5/1/2018",1,0
"4236","BMW","X6",47417,230,"7/1/2016","diesel","black","suv",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,59300,"5/1/2018",0,1
"4237","BMW","X3",182391,190,"3/1/2013","diesel","black","suv",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,17900,"6/1/2018",0,1
"4238","BMW","X3",146529,110,"7/1/2015","diesel","white","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,18600,"5/1/2018",1,0
"4239","BMW","X1",80061,135,"11/1/2014","diesel","grey","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16800,"5/1/2018",0,1
"4240","BMW","X3",108628,140,"5/1/2014","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,26700,"5/1/2018",0,1
"4241","BMW","X1",145046,135,"7/1/2013","diesel","white","suv",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14900,"5/1/2018",1,0
"4242","BMW","X5",26128,160,"8/1/2014","diesel","white","suv",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,35600,"5/1/2018",0,1
"4243","BMW","X3",128281,135,"5/1/2013","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,17700,"5/1/2018",1,0
"4244","BMW","X3",79569,100,"5/1/2014","diesel","black","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,16700,"5/1/2018",1,0
"4245","BMW","X3",77356,105,"1/1/2013","diesel","black","suv",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,22900,"5/1/2018",1,0
"4246","BMW","X5",91975,155,"3/1/2012","diesel","grey","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,24200,"5/1/2018",0,1
"4247","BMW","X3",180606,110,"12/1/2005","diesel","brown","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,6600,"5/1/2018",1,0
"4248","BMW","X5",125864,190,"7/1/2014","diesel","grey","suv",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,30900,"5/1/2018",0,1
"4249","BMW","X4",27264,140,"11/1/2015","diesel","white","suv",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,35300,"5/1/2018",0,1
"4250","BMW","X1",119398,100,"5/1/2010","diesel","silver","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,10800,"5/1/2018",1,0
"4251","BMW","X6",150500,225,"1/1/2012","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,23300,"5/1/2018",0,1
"4252","BMW","X1",138122,85,"7/1/2013","diesel","silver","suv",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,13100,"5/1/2018",0,1
"4253","BMW","X5",150525,190,"7/1/2014","diesel","grey","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,33300,"5/1/2018",0,1
"4254","BMW","X3",117115,135,"10/1/2013","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,22300,"5/1/2018",1,0
"4255","BMW","X1",89668,105,"4/1/2014","diesel","white","suv",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,19000,"8/1/2018",0,1
"4256","BMW","X5",96985,160,"7/1/2014","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,32700,"9/1/2018",1,0
"4257","BMW","X3",104753,135,"10/1/2013","diesel","silver","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,16800,"5/1/2018",1,0
"4258","BMW","X5",127082,190,"5/1/2014","diesel","black","suv",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,39300,"5/1/2018",1,0
"4259","BMW","X5",101042,225,"8/1/2010","diesel","black","suv",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,23800,"5/1/2018",1,0
"4260","BMW","X3",154812,135,"8/1/2013","diesel","black","suv",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,19500,"5/1/2018",0,1
"4261","BMW","X3",27253,190,"10/1/2015","diesel","grey","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,42400,"5/1/2018",0,1
"4262","BMW","X3",72760,120,"8/1/2012","diesel","silver","suv",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,21100,"5/1/2018",0,1
"4263","BMW","X5",151480,190,"12/1/2013","diesel","black","suv",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,33600,"5/1/2018",0,1
"4264","BMW","X4",25830,140,"6/1/2016","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,34500,"5/1/2018",1,0
"4265","BMW","X1",11429,85,"1/1/2017","diesel","black","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,19800,"6/1/2018",0,1
"4266","BMW","X5",140084,280,"4/1/2014","diesel","blue","suv",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,43800,"8/1/2018",0,1
"4267","BMW","X3",56199,105,"1/1/2014","diesel","white","suv",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,18800,"8/1/2018",0,1
"4268","BMW","X5",100943,190,"6/1/2014","diesel","grey","suv",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,30500,"5/1/2018",0,1
"4269","BMW","X1",89766,100,"1/1/2013","diesel","blue","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,13300,"5/1/2018",0,1
"4270","BMW","X1",187698,100,"9/1/2012","diesel","white","suv",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,9900,"5/1/2018",1,0
"4271","BMW","X1",94545,100,"7/1/2012","diesel","black","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10900,"5/1/2018",0,1
"4272","BMW","X5",128550,280,"5/1/2014","diesel","black","suv",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,44700,"6/1/2018",0,1
"4273","BMW","X5 M",110292,155,"3/1/2013","diesel","black","suv",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,26500,"5/1/2018",0,1
"4274","BMW","X1",92869,105,"9/1/2012","diesel","black","suv",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,14600,"5/1/2018",0,1
"4275","BMW","X5",188067,230,"6/1/2014","diesel","grey","suv",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,35500,"5/1/2018",1,0
"4276","BMW","X5",41367,160,"5/1/2015","diesel","black","suv",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,42700,"5/1/2018",0,1
"4277","BMW","X3",140829,135,"4/1/2013","diesel","silver","suv",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,19900,"5/1/2018",1,0
"4278","BMW","X1",135492,85,"8/1/2013","diesel","blue","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11900,"5/1/2018",1,0
"4279","BMW","X3",138259,160,"10/1/2007","diesel","blue","suv",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,8300,"5/1/2018",0,1
"4280","BMW","X3",73565,190,"6/1/2014","diesel","brown","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,28000,"5/1/2018",0,1
"4281","BMW","X3",126248,140,"10/1/2014","diesel","grey","suv",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,20900,"8/1/2018",0,1
"4282","BMW","X3",107946,140,"5/1/2014","diesel","white","suv",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,23700,"5/1/2018",0,1
"4283","BMW","X6 M",90157,190,"5/1/2015","diesel","white","suv",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,48800,"5/1/2018",1,0
"4284","BMW","X3",66230,135,"5/1/2014","diesel","blue","suv",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,23300,"5/1/2018",0,1
"4285","BMW","X5",100304,230,"2/1/2014","diesel","black","suv",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,41300,"5/1/2018",1,0
"4286","BMW","X3",122543,190,"6/1/2014","diesel","white","suv",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26200,"5/1/2018",1,0
"4287","BMW","X4",27446,120,"2/1/2016","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,33500,"8/1/2018",0,1
"4288","BMW","X1",189552,120,"3/1/2012","diesel","black","suv",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,11700,"5/1/2018",1,0
"4289","BMW","X3",116893,135,"2/1/2014","diesel","silver","suv",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,17600,"5/1/2018",0,1
"4290","BMW","X5",155115,160,"2/1/2015","diesel","brown","suv",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,33300,"5/1/2018",1,0
"4291","BMW","X1",127544,120,"6/1/2012","diesel","white","suv",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8100,"5/1/2018",0,1
"4292","BMW","X1",106800,105,"10/1/2013","diesel","blue","suv",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,14200,"5/1/2018",1,0
"4293","BMW","X3",132100,120,"1/1/2013","diesel","blue","suv",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,19000,"5/1/2018",0,1
"4294","BMW","X3",256418,110,"3/1/2005","diesel","grey","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5300,"5/1/2018",1,0
"4295","BMW","X3",213076,130,"4/1/2009","diesel","black","suv",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,11200,"5/1/2018",0,1
"4296","BMW","X5",161200,190,"9/1/2014","diesel","blue","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,36100,"5/1/2018",1,0
"4297","BMW","X3",102056,135,"1/1/2013","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,21700,"5/1/2018",1,0
